Code,Term,Name,Catalog CIP Code,College
MATH,2184 ,Mathematics,27.0101 MATH,CSM
MATH,2186 ,Mathematics,27.0101 MATH,CSM
MATH,2188 ,Mathematics,27.0101 MATH,CSM
MATH,2192 ,Mathematics,27.0101 MATH,CSM
MATH,2194 ,Mathematics,27.0101 MATH,CSM
MATH,2196 ,Mathematics,27.0101 MATH,CSM
MATH,2198 ,Mathematics,27.0101 MATH,CSM
MATH,2202 ,Mathematics,27.0101 MATH,CSM
MATH,2204 ,Mathematics,27.0101 MATH,CSM
MATH,2206 ,Mathematics,27.0101 MATH,CSM
MATH,2208 ,Mathematics,27.0101 MATH,CSM
MATH,2212 ,Mathematics,27.0101 MATH,CSM
MATH,2214 ,Mathematics,27.0101 MATH,CSM
MATH,2216 ,Mathematics,27.0101 MATH,CSM
MATH,2218 ,Mathematics,27.0101 MATH,CSM
MATH,2222 ,Mathematics,27.0101 MATH,CSM
MATH,2224 ,Mathematics,27.0101 MATH,CSM
MCRO,2182 ,Microbiology,26.0503 MCRO,CSM
MCRO,2184 ,Microbiology,26.0503 MCRO,CSM
MCRO,2186 ,Microbiology,26.0503 MCRO,CSM
MCRO,2188 ,Microbiology,26.0503 MCRO,CSM
MCRO,2192 ,Microbiology,26.0503 MCRO,CSM
MCRO,2194 ,Microbiology,26.0503 MCRO,CSM
MCRO,2196 ,Microbiology,26.0503 MCRO,CSM
MCRO,2198 ,Microbiology,26.0503 MCRO,CSM
MCRO,2202 ,Microbiology,26.0503 MCRO,CSM
MCRO,2204 ,Microbiology,26.0503 MCRO,CSM
MCRO,2206 ,Microbiology,26.0503 MCRO,CSM
MCRO,2208 ,Microbiology,26.0503 MCRO,CSM
MCRO,2212 ,Microbiology,26.0503 MCRO,CSM
MCRO,2214 ,Microbiology,26.0503 MCRO,CSM
MCRO,2216 ,Microbiology,26.0503 MCRO,CSM
MCRO,2218 ,Microbiology,26.0503 MCRO,CSM
MCRO,2222 ,Microbiology,26.0503 MCRO,CSM
MCRO,2224 ,Microbiology,26.0503 MCRO,CSM
MSCI,2182 ,Marine Science,30.3201 MSCI,CSM
MSCI,2184 ,Marine Science,30.3201 MSCI,CSM
MSCI,2186 ,Marine Science,30.3201 MSCI,CSM
MSCI,2188 ,Marine Science,30.3201 MSCI,CSM
MSCI,2192 ,Marine Science,30.3201 MSCI,CSM
MSCI,2194 ,Marine Science,30.3201 MSCI,CSM
MSCI,2196 ,Marine Science,30.3201 MSCI,CSM
MSCI,2198 ,Marine Science,30.3201 MSCI,CSM
MSCI,2202 ,Marine Science,30.3201 MSCI,CSM
MSCI,2204 ,Marine Science,30.3201 MSCI,CSM
MSCI,2206 ,Marine Science,30.3201 MSCI,CSM
MSCI,2208 ,Marine Science,30.3201 MSCI,CSM
MSCI,2212 ,Marine Science,30.3201 MSCI,CSM
MSCI,2214 ,Marine Science,30.3201 MSCI,CSM
MSCI,2216 ,Marine Science,30.3201 MSCI,CSM
MSCI,2218 ,Marine Science,30.3201 MSCI,CSM
MSCI,2222 ,Marine Science,30.3201 MSCI,CSM
MSCI,2224 ,Marine Science,30.3201 MSCI,CSM
PHYS,2182 ,Physics,40.0801 PHYS,CSM
PHYS,2184 ,Physics,40.0801 PHYS,CSM
PHYS,2186 ,Physics,40.0801 PHYS,CSM
PHYS,2188 ,Physics,40.0801 PHYS,CSM
PHYS,2192 ,Physics,40.0801 PHYS,CSM
PHYS,2194 ,Physics,40.0801 PHYS,CSM
PHYS,2196 ,Physics,40.0801 PHYS,CSM
PHYS,2198 ,Physics,40.0801 PHYS,CSM
PHYS,2202 ,Physics,40.0801 PHYS,CSM
PHYS,2204 ,Physics,40.0801 PHYS,CSM
PHYS,2206 ,Physics,40.0801 PHYS,CSM
PHYS,2208 ,Physics,40.0801 PHYS,CSM
PHYS,2212 ,Physics,40.0801 PHYS,CSM
PHYS,2214 ,Physics,40.0801 PHYS,CSM
PHYS,2216 ,Physics,40.0801 PHYS,CSM
PHYS,2218 ,Physics,40.0801 PHYS,CSM
PHYS,2222 ,Physics,40.0801 PHYS,CSM
PHYS,2224 ,Physics,40.0801 PHYS,CSM
PSC,2182 ,Physical Sciences,40.0101 PSC,CSM
PSC,2184 ,Physical Sciences,40.0101 PSC,CSM
PSC,2188 ,Physical Sciences,40.0101 PSC,CSM
PSC,2192 ,Physical Sciences,40.0101 PSC,CSM
PSC,2194 ,Physical Sciences,40.0101 PSC,CSM
PSC,2198 ,Physical Sciences,40.0101 PSC,CSM
PSC,2202 ,Physical Sciences,40.0101 PSC,CSM
PSC,2204 ,Physical Sciences,40.0101 PSC,CSM
PSC,2208 ,Physical Sciences,40.0101 PSC,CSM
PSC,2212 ,Physical Sciences,40.0101 PSC,CSM
PSC,2214 ,Physical Sciences,40.0101 PSC,CSM
PSC,2218 ,Physical Sciences,40.0101 PSC,CSM
PSC,2222 ,Physical Sciences,40.0101 PSC,CSM
PSC,2224 ,Physical Sciences,40.0101 PSC,CSM
SCM,2182 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2184 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2188 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2192 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2194 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2198 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2202 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2204 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2206 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2208 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2212 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2214 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2218 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2222 ,Science and Mathematics,30.0101 SCM,CSM
SCM,2224 ,Science and Mathematics,30.0101 SCM,CSM
SPED,2198 ,Special Education,13.1001 SPED,CSM
SPED,2202 ,Special Education,13.1001 SPED,CSM
SPED,2208 ,Special Education,13.1001 SPED,CSM
SPED,2212 ,Special Education,13.1001 SPED,CSM
SPED,2218 ,Special Education,13.1001 SPED,CSM
SPED,2222 ,Special Education,13.1001 SPED,CSM
STAT,2182 ,Statistics,27.0501 STAT,CSM
STAT,2184 ,Statistics,27.0501 STAT,CSM
STAT,2186 ,Statistics,27.0501 STAT,CSM
STAT,2188 ,Statistics,27.0501 STAT,CSM
STAT,2192 ,Statistics,27.0501 STAT,CSM
STAT,2194 ,Statistics,27.0501 STAT,CSM
STAT,2196 ,Statistics,27.0501 STAT,CSM
STAT,2198 ,Statistics,27.0501 STAT,CSM
STAT,2202 ,Statistics,27.0501 STAT,CSM
STAT,2204 ,Statistics,27.0501 STAT,CSM
STAT,2206 ,Statistics,27.0501 STAT,CSM
STAT,2208 ,Statistics,27.0501 STAT,CSM
STAT,2212 ,Statistics,27.0501 STAT,CSM
STAT,2214 ,Statistics,27.0501 STAT,CSM
STAT,2216 ,Statistics,27.0501 STAT,CSM
STAT,2218 ,Statistics,27.0501 STAT,CSM
STAT,2222 ,Statistics,27.0501 STAT,CSM
STAT,2224 ,Statistics,27.0501 STAT,CSM
AP,2182 ,Affiliated Programs,None,ALL
AP,2184 ,Affiliated Programs,None,ALL
AP,2186 ,Affiliated Programs,None,ALL
AP,2188 ,Affiliated Programs,None,ALL
AP,2192 ,Affiliated Programs,None,ALL
AP,2194 ,Affiliated Programs,None,ALL
AP,2196 ,Affiliated Programs,None,ALL
AP,2198 ,Affiliated Programs,None,ALL
AP,2202 ,Affiliated Programs,None,ALL
AP,2204 ,Affiliated Programs,None,ALL
AP,2206 ,Affiliated Programs,None,ALL
AP,2208 ,Affiliated Programs,None,ALL
AP,2212 ,Affiliated Programs,None,ALL
AP,2214 ,Affiliated Programs,None,ALL
AP,2216 ,Affiliated Programs,None,ALL
AP,2218 ,Affiliated Programs,None,ALL
AP,2222 ,Affiliated Programs,None,ALL
AP,2224 ,Affiliated Programs,None,ALL
CMAT,2182 ,Course Match,None,ALL
CMAT,2184 ,Course Match,None,ALL
CMAT,2188 ,Course Match,None,ALL
CMAT,2192 ,Course Match,None,ALL
CMAT,2194 ,Course Match,None,ALL
CMAT,2198 ,Course Match,None,ALL
CMAT,2202 ,Course Match,None,ALL
CMAT,2204 ,Course Match,None,ALL
CMAT,2208 ,Course Match,None,ALL
CMAT,2212 ,Course Match,None,ALL
CMAT,2214 ,Course Match,None,ALL
CMAT,2218 ,Course Match,None,ALL
CMAT,2222 ,Course Match,None,ALL
CMAT,2224 ,Course Match,None,ALL
CSUC,2182 ,CSU Concurrent,None,ALL
CSUC,2184 ,CSU Concurrent,None,ALL
CSUC,2186 ,CSU Concurrent,None,ALL
CSUC,2188 ,CSU Concurrent,None,ALL
CSUC,2192 ,CSU Concurrent,None,ALL
CSUC,2194 ,CSU Concurrent,None,ALL
CSUC,2196 ,CSU Concurrent,None,ALL
CSUC,2198 ,CSU Concurrent,None,ALL
CSUC,2202 ,CSU Concurrent,None,ALL
CSUC,2204 ,CSU Concurrent,None,ALL
CSUC,2206 ,CSU Concurrent,None,ALL
CSUC,2208 ,CSU Concurrent,None,ALL
CSUC,2212 ,CSU Concurrent,None,ALL
CSUC,2214 ,CSU Concurrent,None,ALL
CSUC,2216 ,CSU Concurrent,None,ALL
CSUC,2218 ,CSU Concurrent,None,ALL
CSUC,2222 ,CSU Concurrent,None,ALL
CSUC,2224 ,CSU Concurrent,None,ALL
CSUV,2182 ,CSU Visitor,None,ALL
CSUV,2184 ,CSU Visitor,None,ALL
CSUV,2186 ,CSU Visitor,None,ALL
CSUV,2188 ,CSU Visitor,None,ALL
CSUV,2192 ,CSU Visitor,None,ALL
CSUV,2194 ,CSU Visitor,None,ALL
CSUV,2196 ,CSU Visitor,None,ALL
CSUV,2198 ,CSU Visitor,None,ALL
CSUV,2202 ,CSU Visitor,None,ALL
CSUV,2204 ,CSU Visitor,None,ALL
CSUV,2206 ,CSU Visitor,None,ALL
CSUV,2208 ,CSU Visitor,None,ALL
CSUV,2212 ,CSU Visitor,None,ALL
CSUV,2214 ,CSU Visitor,None,ALL
CSUV,2216 ,CSU Visitor,None,ALL
CSUV,2218 ,CSU Visitor,None,ALL
CSUV,2222 ,CSU Visitor,None,ALL
CSUV,2224 ,CSU Visitor,None,ALL
DE,2182 ,Department Exchange,None,ALL
DE,2184 ,Department Exchange,None,ALL
DE,2186 ,Department Exchange,None,ALL
DE,2188 ,Department Exchange,None,ALL
DE,2192 ,Department Exchange,None,ALL
DE,2194 ,Department Exchange,None,ALL
DE,2196 ,Department Exchange,None,ALL
DE,2198 ,Department Exchange,None,ALL
DE,2202 ,Department Exchange,None,ALL
DE,2204 ,Department Exchange,None,ALL
DE,2206 ,Department Exchange,None,ALL
DE,2208 ,Department Exchange,None,ALL
DE,2212 ,Department Exchange,None,ALL
DE,2214 ,Department Exchange,None,ALL
DE,2216 ,Department Exchange,None,ALL
DE,2218 ,Department Exchange,None,ALL
DE,2222 ,Department Exchange,None,ALL
DE,2224 ,Department Exchange,None,ALL
HNRC,2182 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2184 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2188 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2192 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2194 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2198 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2202 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2204 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2208 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2212 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2214 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2218 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2222 ,Honors Contract,30.9999 HNRC,ALL
HNRC,2224 ,Honors Contract,30.9999 HNRC,ALL
HNRS,2182 ,Honors,30.9999 HNRS,ALL
HNRS,2184 ,Honors,30.9999 HNRS,ALL
HNRS,2186 ,Honors,30.9999 HNRS,ALL
HNRS,2188 ,Honors,30.9999 HNRS,ALL
HNRS,2192 ,Honors,30.9999 HNRS,ALL
HNRS,2194 ,Honors,30.9999 HNRS,ALL
HNRS,2198 ,Honors,30.9999 HNRS,ALL
HNRS,2202 ,Honors,30.9999 HNRS,ALL
HNRS,2204 ,Honors,30.9999 HNRS,ALL
HNRS,2208 ,Honors,30.9999 HNRS,ALL
HNRS,2212 ,Honors,30.9999 HNRS,ALL
HNRS,2214 ,Honors,30.9999 HNRS,ALL
HNRS,2218 ,Honors,30.9999 HNRS,ALL
HNRS,2222 ,Honors,30.9999 HNRS,ALL
HNRS,2224 ,Honors,30.9999 HNRS,ALL
IP,2182 ,International Programs,None,ALL
IP,2184 ,International Programs,None,ALL
IP,2186 ,International Programs,None,ALL
IP,2188 ,International Programs,None,ALL
IP,2192 ,International Programs,None,ALL
IP,2194 ,International Programs,None,ALL
IP,2196 ,International Programs,None,ALL
IP,2198 ,International Programs,None,ALL
IP,2202 ,International Programs,None,ALL
IP,2204 ,International Programs,None,ALL
IP,2206 ,International Programs,None,ALL
IP,2208 ,International Programs,None,ALL
IP,2212 ,International Programs,None,ALL
IP,2214 ,International Programs,None,ALL
IP,2216 ,International Programs,None,ALL
IP,2218 ,International Programs,None,ALL
IP,2222 ,International Programs,None,ALL
IP,2224 ,International Programs,None,ALL
LAES,2182 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2184 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2188 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2192 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2194 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2198 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2202 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2204 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2208 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2212 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2214 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2218 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2222 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
LAES,2224 ,Liberal Arts and Engineering Studies,24.0199 LAES,ALL
NE,2182 ,National Exchange,None,ALL
NE,2184 ,National Exchange,None,ALL
NE,2186 ,National Exchange,None,ALL
NE,2188 ,National Exchange,None,ALL
NE,2192 ,National Exchange,None,ALL
NE,2194 ,National Exchange,None,ALL
NE,2196 ,National Exchange,None,ALL
NE,2198 ,National Exchange,None,ALL
NE,2202 ,National Exchange,None,ALL
NE,2204 ,National Exchange,None,ALL
NE,2206 ,National Exchange,None,ALL
NE,2208 ,National Exchange,None,ALL
NE,2212 ,National Exchange,None,ALL
NE,2214 ,National Exchange,None,ALL
NE,2216 ,National Exchange,None,ALL
NE,2218 ,National Exchange,None,ALL
NE,2222 ,National Exchange,None,ALL
NE,2224 ,National Exchange,None,ALL
PEM,2182 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2184 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2188 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2192 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2194 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2198 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2202 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2204 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2208 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2212 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2214 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2218 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2222 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEM,2224 ,Intercollegiate Athletics-Men,13.1314 PEM,ALL
PEW,2182 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2184 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2188 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2192 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2194 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2198 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2202 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2204 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2208 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2212 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2214 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2218 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2222 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
PEW,2224 ,Intercollegiate Athletics-Women,13.1314 PEW,ALL
UNIV,2184 ,University Studies,30.9999 UNIV,ALL
UNIV,2186 ,University Studies,30.9999 UNIV,ALL
UNIV,2188 ,University Studies,30.9999 UNIV,ALL
UNIV,2194 ,University Studies,30.9999 UNIV,ALL
UNIV,2198 ,University Studies,30.9999 UNIV,ALL
UNIV,2204 ,University Studies,30.9999 UNIV,ALL
UNIV,2206 ,University Studies,30.9999 UNIV,ALL
UNIV,2208 ,University Studies,30.9999 UNIV,ALL
UNIV,2214 ,University Studies,30.9999 UNIV,ALL
UNIV,2216 ,University Studies,30.9999 UNIV,ALL
UNIV,2218 ,University Studies,30.9999 UNIV,ALL
UNIV,2222 ,University Studies,30.9999 UNIV,ALL
UNIV,2224 ,University Studies,30.9999 UNIV,ALL
